20004.663860 2.21164809e-10 
20020.744780 1.99461564e-10 
20036.825700 1.80963808e-10 
20052.906620 1.65330887e-10 
20068.987540 1.51783053e-10 
20085.068460 1.40891477e-10 
20101.149380 1.31545798e-10 
20117.230300 1.23129719e-10 
20133.311220 1.16628021e-10 
20149.392140 1.11345046e-10 
20165.473060 1.05121714e-10 
20181.553980 1.00553814e-10 
20197.634900 9.52414476e-11 
20213.715820 9.14044864e-11 
20229.796740 8.77783094e-11 
20245.877660 8.32673817e-11 
20261.958580 8.02978774e-11 
20278.039490 7.77145724e-11 
20294.120410 7.54051405e-11 
20310.201330 7.34382779e-11 
20326.282250 7.18851922e-11 
20342.363170 6.97608192e-11 
20358.444090 6.88514225e-11 
20374.525010 6.82484787e-11 
20390.605930 6.80452442e-11 
20406.686850 6.87312180e-11 
20422.767770 6.88810140e-11 
20438.848690 6.92478893e-11 
20454.929610 6.98448164e-11 
20471.010530 7.06851599e-11 
20487.091450 7.23672679e-11 
20503.172370 7.41499507e-11 
20519.253290 7.59888606e-11 
20535.334210 7.90445832e-11 
20551.415130 8.17731541e-11 
20567.496050 8.55796333e-11 
20583.576970 8.94702703e-11 
20599.657880 9.44550803e-11 
20615.738800 9.98361699e-11 
20631.819720 1.05684450e-10 
20647.900640 1.12463976e-10 
20663.981560 1.20292180e-10 
20680.062480 1.29086039e-10 
20696.143400 1.38774429e-10 
20712.224320 1.49843012e-10 
20728.305240 1.63947635e-10 
20744.386160 1.78753913e-10 
20760.467080 1.97072582e-10 
20776.548000 2.16904318e-10 
20792.628920 2.41278211e-10 
20808.709840 2.69353156e-10 
20824.790760 3.00206968e-10 
20840.871680 3.38029235e-10 
20856.952600 3.82291118e-10 
20873.033520 4.34049707e-10 
20889.114440 4.94664435e-10 
20905.195360 5.66921892e-10 
20921.276270 6.51914490e-10 
20937.357190 7.53955316e-10 
20953.438110 8.79588537e-10 
20969.519030 1.02182811e-09 
20985.599950 1.19139609e-09 
21001.680870 1.39608958e-09 
21017.761790 1.62652580e-09 
21033.842710 1.90047019e-09 
21049.923630 2.21103977e-09 
21066.004550 2.54111691e-09 
21082.085470 2.90317941e-09 
21098.166390 3.27001033e-09 
21114.247310 3.62600724e-09 
21130.328230 3.94143471e-09 
21146.409150 4.18267986e-09 
21162.490070 4.37260477e-09 
21178.570990 4.45938356e-09 
21194.651910 4.48251394e-09 
21210.732830 4.44943770e-09 
21226.813750 4.36698292e-09 
21242.894660 4.23752715e-09 
21258.975580 4.10578235e-09 
21275.056500 3.96682537e-09 
21291.137420 3.81803311e-09 
21307.218340 3.67890579e-09 
21323.299260 3.54008967e-09 
21339.380180 3.40731323e-09 
21355.461100 3.28700157e-09 
21371.542020 3.19153406e-09 
21387.622940 3.10029382e-09 
21403.703860 3.02760798e-09 
21419.784780 2.95637056e-09 
21435.865700 2.90769063e-09 
21451.946620 2.86430763e-09 
21468.027540 2.82391892e-09 
21484.108460 2.78791262e-09 
21500.189380 2.75714277e-09 
21516.270300 2.73537219e-09 
21532.351220 2.72742266e-09 
21548.432140 2.72709144e-09 
21564.513050 2.74000585e-09 
21580.593970 2.75267234e-09 
21596.674890 2.78066646e-09 
21612.755810 2.81856046e-09 
21628.836730 2.85253260e-09 
21644.917650 2.90068110e-09 
21660.998570 2.95321357e-09 
21677.079490 3.00824714e-09 
21693.160410 3.06837826e-09 
21709.241330 3.12791023e-09 
21725.322250 3.20548495e-09 
21741.403170 3.28812660e-09 
21757.484090 3.38006472e-09 
21773.565010 3.47961083e-09 
21789.645930 3.58742186e-09 
21805.726850 3.70746870e-09 
21821.807770 3.83762789e-09 
21837.888690 3.98408721e-09 
21853.969610 4.15167201e-09 
21870.050530 4.32532311e-09 
21886.131450 4.51977406e-09 
21902.212360 4.73521842e-09 
21918.293280 4.97560333e-09 
