# VIMOS_B
3300.0	0.000744
3305.3	0.000729
3310.5	0.000868
3315.8	0.00068
3321.1	0.000751
3326.4	0.0006
3331.6	0.000739
3336.9	0.000615
3342.2	0.000539
3347.5	0.000616
3352.7	0.000601
3358.0	0.000646
3363.3	0.000562
3368.5	0.000555
3373.8	0.000605
3379.1	0.000391
3384.4	0.000523
3389.6	0.000459
3394.9	0.000495
3400.2	0.000489
3405.4	0.00038
3410.7	0.000392
3416.0	0.000449
3421.3	0.000446
3426.5	0.000419
3431.8	0.000427
3437.1	0.000454
3442.3	0.000433
3447.6	0.00034
3452.9	0.000411
3458.2	0.000384
3463.4	0.00033
3468.7	0.000369
3474.0	0.000422
3479.2	0.000375
3484.5	0.000396
3489.8	0.000349
3495.1	0.00034
3500.3	0.000336
3505.6	0.000319
3510.9	0.000321
3516.2	0.000291
3521.4	0.000302
3526.7	0.000337
3532.0	0.000336
3537.2	0.000277
3542.5	0.000314
3547.8	0.000289
3553.1	0.000302
3558.3	0.000365
3563.6	0.000279
3568.9	0.000323
3574.2	0.00033
3579.4	0.000334
3584.7	0.000347
3590.0	0.000341
3595.2	0.00034
3600.5	0.000344
3605.8	0.000292
3611.1	0.000314
3616.3	0.000323
3621.6	0.000349
3626.9	0.000308
3632.1	0.000418
3637.4	0.000375
3642.7	0.000541
3648.0	0.000708
3653.2	0.000902
3658.5	0.001277
3663.8	0.001744
3669.0	0.002613
3674.3	0.003856
3679.6	0.007371
3684.9	0.008612
3690.1	0.009934
3695.4	0.011196
3700.7	0.012544
3706.0	0.013947
3711.2	0.015716
3716.5	0.017495
3721.8	0.020541
3727.0	0.023488
3732.3	0.026221
3737.6	0.029341
3742.9	0.032832
3748.1	0.036783
3753.4	0.041798
3758.7	0.048683
3763.9	0.055453
3769.2	0.063931
3774.5	0.0749
3779.8	0.084821
3785.0	0.094996
3790.3	0.106711
3795.6	0.11719
3800.8	0.126639
3806.1	0.135055
3811.4	0.142468
3816.7	0.149223
3821.9	0.15518
3827.2	0.160351
