20004.663860 2.57732284e-10 
20020.744780 2.33231746e-10 
20036.825700 2.12349034e-10 
20052.906620 1.94577277e-10 
20068.987540 1.79141645e-10 
20085.068460 1.66891645e-10 
20101.149380 1.55870264e-10 
20117.230300 1.45227501e-10 
20133.311220 1.36855823e-10 
20149.392140 1.29901320e-10 
20165.473060 1.22245714e-10 
20181.553980 1.16908150e-10 
20197.634900 1.10956475e-10 
20213.715820 1.06868687e-10 
20229.796740 1.03087965e-10 
20245.877660 9.82786138e-11 
20261.958580 9.50761602e-11 
20278.039490 9.21925678e-11 
20294.120410 8.97434330e-11 
20310.201330 8.77198110e-11 
20326.282250 8.59090254e-11 
20342.363170 8.33086424e-11 
20358.444090 8.21209996e-11 
20374.525010 8.12903646e-11 
20390.605930 8.08515147e-11 
20406.686850 8.14713051e-11 
20422.767770 8.14607297e-11 
20438.848690 8.17605160e-11 
20454.929610 8.25787974e-11 
20471.010530 8.37992015e-11 
20487.091450 8.58488901e-11 
20503.172370 8.79006514e-11 
20519.253290 8.97628533e-11 
20535.334210 9.28643992e-11 
20551.415130 9.55678969e-11 
20567.496050 9.95194622e-11 
20583.576970 1.04223268e-10 
20599.657880 1.10717484e-10 
20615.738800 1.17399742e-10 
20631.819720 1.24433556e-10 
20647.900640 1.32402356e-10 
20663.981560 1.41427752e-10 
20680.062480 1.51908209e-10 
20696.143400 1.63759222e-10 
20712.224320 1.76951035e-10 
20728.305240 1.93256892e-10 
20744.386160 2.10083243e-10 
20760.467080 2.30732529e-10 
20776.548000 2.52589146e-10 
20792.628920 2.78631032e-10 
20808.709840 3.08961272e-10 
20824.790760 3.43254744e-10 
20840.871680 3.85360482e-10 
20856.952600 4.34549550e-10 
20873.033520 4.92214184e-10 
20889.114440 5.61891723e-10 
20905.195360 6.45037471e-10 
20921.276270 7.42943341e-10 
20937.357190 8.60797422e-10 
20953.438110 1.00207583e-09 
20969.519030 1.16162569e-09 
20985.599950 1.35885604e-09 
21001.680870 1.60100704e-09 
21017.761790 1.86434609e-09 
21033.842710 2.17202421e-09 
21049.923630 2.52447707e-09 
21066.004550 2.90226741e-09 
21082.085470 3.31932315e-09 
21098.166390 3.74446052e-09 
21114.247310 4.14809700e-09 
21130.328230 4.47766069e-09 
21146.409150 4.72043639e-09 
21162.490070 4.93091764e-09 
21178.570990 5.02094297e-09 
21194.651910 5.07660756e-09 
21210.732830 5.06508605e-09 
21226.813750 5.00575103e-09 
21242.894660 4.89200138e-09 
21258.975580 4.78191700e-09 
21275.056500 4.66983752e-09 
21291.137420 4.55499733e-09 
21307.218340 4.46170747e-09 
21323.299260 4.35903446e-09 
21339.380180 4.24406452e-09 
21355.461100 4.14137476e-09 
21371.542020 4.05212218e-09 
21387.622940 3.96576312e-09 
21403.703860 3.85506589e-09 
21419.784780 3.74240367e-09 
21435.865700 3.61418690e-09 
21451.946620 3.48631169e-09 
21468.027540 3.35501432e-09 
21484.108460 3.22467203e-09 
21500.189380 3.09481353e-09 
21516.270300 2.95545519e-09 
21532.351220 2.82617079e-09 
21548.432140 2.67330018e-09 
21564.513050 2.53966513e-09 
21580.593970 2.36812550e-09 
21596.674890 2.21461207e-09 
21612.755810 2.06074004e-09 
21628.836730 1.90705947e-09 
21644.917650 1.76660145e-09 
21660.998570 1.63204022e-09 
21677.079490 1.51310007e-09 
21693.160410 1.41478017e-09 
21709.241330 1.32412738e-09 
21725.322250 1.22963112e-09 
21741.403170 1.14294904e-09 
21757.484090 1.05179925e-09 
21773.565010 9.63171825e-10 
21789.645930 8.88669938e-10 
21805.726850 8.31824790e-10 
21821.807770 7.82305657e-10 
21837.888690 7.26695387e-10 
21853.969610 6.80165210e-10 
21870.050530 6.63839662e-10 
21886.131450 6.58288669e-10 
21902.212360 6.27018866e-10 
21918.293280 5.82125530e-10 
21934.374200 5.44597718e-10 
21950.455120 5.34145412e-10 
21966.536040 5.53312633e-10 
21982.616960 6.12357960e-10 
21998.697880 6.89597842e-10 
22014.778800 7.33967238e-10 
22030.859720 7.58507498e-10 
22046.940640 8.67694376e-10 
22063.021560 9.61531735e-10 
22079.102480 1.07983796e-09 
22095.183400 1.11750830e-09 
22111.264320 1.18144129e-09 
22127.345240 1.24137697e-09 
22143.426160 1.30319087e-09 
22159.507080 1.36034133e-09 
22175.588000 1.33919135e-09 
22191.668920 1.41197236e-09 
22207.749840 1.61085429e-09 
22223.830750 1.95068461e-09 
22239.911670 2.43967536e-09 
22255.992590 3.05612380e-09 
22272.073510 3.72977513e-09 
22288.154430 3.84250808e-09 
22304.235350 3.96198450e-09 
22320.316270 3.25520272e-09 
22336.397190 3.14985827e-09 
22352.478110 2.84314027e-09 
22368.559030 2.06536220e-09 
22384.639950 1.56953597e-09 
22400.720870 1.75770108e-09 
22416.801790 2.33830628e-09 
22432.882710 3.53540000e-09 
22448.963630 4.51163800e-09 
22465.044550 5.79289509e-09 
22481.125470 5.33110931e-09 
22497.206390 5.69262036e-09 
22513.287310 4.99983998e-09 
22529.368230 4.56227816e-09 
22545.449140 5.41816463e-09 
22561.530060 8.11350448e-09 
22577.610980 1.23044171e-08 
22593.691900 1.38927848e-08 
22609.772820 1.57744103e-08 
22625.853740 1.46002162e-08 
22641.934660 1.20042539e-08 
22658.015580 1.22763085e-08 
22674.096500 8.47015584e-09 
22690.177420 9.09854230e-09 
22706.258340 1.31315635e-08 
22722.339260 1.57085672e-08 
22738.420180 1.95540272e-08 
22754.501100 1.80501846e-08 
22770.582020 1.84986385e-08 
22786.662940 2.61088520e-08 
22802.743860 2.89150272e-08 
22818.824780 4.23883575e-08 
22834.905700 4.95399673e-08 
22850.986620 5.80753474e-08 
22867.067530 6.15669421e-08 
22883.148450 6.25804811e-08 
22899.229370 6.63730589e-08 
22915.310290 6.18913769e-08 
22931.391210 5.79790210e-08 
22947.472130 4.60649443e-08 
22963.553050 4.26510127e-08 
22979.633970 5.00249134e-08 
22995.714890 4.03568036e-08 
23011.795810 3.90477548e-08 
23027.876730 3.92687838e-08 
23043.957650 4.14215967e-08 
23060.038570 5.56770084e-08 
23076.119490 4.76636186e-08 
23092.200410 3.95295088e-08 
23108.281330 3.58750466e-08 
23124.362250 3.53013699e-08 
23140.443170 4.26335871e-08 
23156.524090 3.87904405e-08 
23172.605010 4.88193258e-08 
23188.685920 1.04877495e-07 
23204.766840 8.14563249e-08 
23220.847760 8.97475173e-08 
23236.928680 2.96236137e-08 
23253.009600 1.41822834e-08 
23269.090520 5.08380480e-08 
23285.171440 9.04067063e-08 
23301.252360 1.74259461e-07 
23317.333280 3.02035598e-07 
23333.414200 3.95499218e-07 
23349.495120 5.39071082e-07 
23365.576040 4.83610566e-07 
23381.656960 3.75666504e-07 
23397.737880 2.93875324e-07 
23413.818800 2.30054625e-07 
23429.899720 2.35918731e-07 
23445.980640 1.93171184e-07 
23462.061560 1.29795282e-07 
23478.142480 3.28618799e-07 
23494.223400 5.57715404e-07 
23510.304310 7.32569475e-07 
23526.385230 8.03293907e-07 
23542.466150 6.06249359e-07 
23558.547070 6.65226068e-07 
23574.627990 7.17455318e-07 
23590.708910 5.86689614e-07 
23606.789830 5.35500644e-07 
23622.870750 5.39874760e-07 
23638.951670 5.59092892e-07 
23655.032590 5.84343671e-07 
23671.113510 6.32406551e-07 
23687.194430 7.56385350e-07 
23703.275350 8.92796344e-07 
23719.356270 7.46151329e-07 
23735.437190 6.26451990e-07 
23751.518110 5.16531354e-07 
23767.599030 5.02344921e-07 
23783.679950 5.53383183e-07 
23799.760870 7.10592093e-07 
23815.841790 9.27638368e-07 
23831.922710 9.94379057e-07 
23848.003620 7.51504236e-07 
23864.084540 6.65919887e-07 
23880.165460 3.99870590e-07 
23896.246380 2.63255689e-07 
23912.327300 2.11704468e-07 
23928.408220 2.16310809e-07 
