# WFC3_f125w
10780.66	0.00100072
10815.4	0.00266537
10850.13	0.00635428
10884.87	0.0171113
10919.6	0.0473333
10954.34	0.125039
10989.07	0.261215
11023.81	0.395953
11058.55	0.463568
11093.28	0.484001
11128.02	0.490355
11162.75	0.493874
11197.49	0.49484
11232.22	0.496777
11266.96	0.497405
11301.7	0.496706
11336.43	0.494141
11371.17	0.493324
11405.9	0.496031
11440.64	0.499309
11475.38	0.499967
11510.11	0.498228
11544.85	0.498661
11579.58	0.505502
11614.32	0.514403
11649.05	0.518725
11683.79	0.515903
11718.53	0.511804
11753.26	0.511616
11788.0	0.515155
11822.73	0.517737
11857.47	0.516599
11892.2	0.51395
11926.94	0.514269
11961.68	0.517412
11996.41	0.521373
12031.15	0.523403
12065.88	0.523136
12100.62	0.524344
12135.35	0.526928
12170.09	0.528403
12204.83	0.527621
12239.56	0.524595
12274.3	0.524429
12309.03	0.528078
12343.77	0.533746
12378.5	0.537297
12413.24	0.537135
12447.98	0.535402
12482.71	0.536601
12517.45	0.539491
12552.18	0.541551
12586.92	0.53978
12621.66	0.534977
12656.39	0.530802
12691.13	0.531711
12725.86	0.536182
12760.6	0.542592
12795.33	0.547251
12830.07	0.549424
12864.81	0.549063
12899.54	0.546834
12934.28	0.541561
12969.01	0.53441
13003.75	0.527772
13038.48	0.52509
13073.22	0.528271
13107.96	0.536582
13142.69	0.546168
13177.43	0.553226
13212.16	0.556406
13246.9	0.556967
13281.63	0.556581
13316.37	0.554351
13351.11	0.548815
13385.84	0.540758
13420.58	0.532768
13455.31	0.528424
13490.05	0.528699
13524.78	0.533069
13559.52	0.538152
13594.26	0.542899
13628.99	0.543248
13663.73	0.542909
13698.46	0.540783
13733.2	0.536971
13767.94	0.531249
13802.67	0.521209
13837.41	0.508239
13872.14	0.503597
13906.88	0.512118
13941.61	0.505426
13976.35	0.399421
14011.09	0.208912
14045.82	0.0749981
14080.56	0.0259461
14115.29	0.00998403
14150.03	0.00421341
14184.76	0.00202284
14219.5	0.00100223
