0.00000000 0.00000000 0.00000000 
0.00978474 0.00976252 0.00985804 
0.01956948 0.01948041 0.01986163 
0.02935422 0.02915345 0.03000922 
0.03913896 0.03878138 0.04029925 
0.04892370 0.04836401 0.05073015 
0.05870844 0.05790111 0.06130040 
0.06849318 0.06739250 0.07200843 
0.07827792 0.07683801 0.08285273 
0.08806266 0.08623745 0.09383175 
0.09784740 0.09559068 0.10494398 
0.10763214 0.10489755 0.11618790 
0.11741688 0.11415795 0.12756202 
0.12720162 0.12337174 0.13906482 
0.13698636 0.13253882 0.15069484 
0.14677110 0.14165911 0.16245058 
0.15655584 0.15073252 0.17433058 
0.16634058 0.15975898 0.18633339 
0.17612532 0.16873844 0.19845755 
0.18591006 0.17767084 0.21070163 
0.19569480 0.18655615 0.22306422 
0.20547954 0.19539435 0.23554389 
0.21526428 0.20418542 0.24813924 
0.22504902 0.21292935 0.26084890 
0.23483376 0.22162616 0.27367147 
0.24461850 0.23027586 0.28660560 
0.25440324 0.23887848 0.29964994 
0.26418798 0.24743404 0.31280314 
0.27397272 0.25594261 0.32606390 
0.28375746 0.26440422 0.33943089 
0.29354220 0.27281894 0.35290281 
0.30332694 0.28118685 0.36647839 
0.31311168 0.28950802 0.38015636 
0.32289642 0.29778254 0.39393545 
0.33268116 0.30601050 0.40781443 
0.34246590 0.31419201 0.42179207 
0.35225064 0.32232719 0.43586715 
0.36203538 0.33041614 0.45003847 
0.37182012 0.33845899 0.46430485 
0.38160486 0.34645587 0.47866512 
0.39138960 0.35440693 0.49311811 
0.40117434 0.36231230 0.50766269 
0.41095908 0.37017213 0.52229773 
0.42074382 0.37798659 0.53702211 
0.43052856 0.38575583 0.55183473 
0.44031330 0.39348002 0.56673450 
0.45009804 0.40115933 0.58172035 
0.45988278 0.40879394 0.59679123 
0.46966752 0.41638403 0.61194608 
0.47945226 0.42392979 0.62718388 
0.48923700 0.43143140 0.64250361 
0.49902174 0.43888907 0.65790426 
0.50880648 0.44630300 0.67338486 
0.51859122 0.45367338 0.68894441 
0.52837596 0.46100042 0.70458196 
0.53816070 0.46828434 0.72029656 
0.54794544 0.47552534 0.73608728 
0.55773018 0.48272364 0.75195318 
0.56751492 0.48987946 0.76789336 
0.57729966 0.49699303 0.78390693 
0.58708440 0.50406456 0.79999300 
0.59686914 0.51109429 0.81615069 
0.60665388 0.51808244 0.83237916 
0.61643862 0.52502924 0.84867754 
0.62622336 0.53193494 0.86504502 
0.63600810 0.53879975 0.88148076 
0.64579284 0.54562393 0.89798396 
0.65557758 0.55240771 0.91455382 
0.66536232 0.55915133 0.93118955 
0.67514706 0.56585502 0.94789038 
0.68493180 0.57251905 0.96465555 
0.69471654 0.57914363 0.98148429 
0.70450128 0.58572903 0.99837588 
0.71428602 0.59227549 1.01532958 
0.72407076 0.59878324 1.03234468 
0.73385550 0.60525255 1.04942046 
0.74364024 0.61168365 1.06655623 
0.75342498 0.61807680 1.08375131 
0.76320972 0.62443225 1.10100501 
0.77299446 0.63075023 1.11831666 
0.78277920 0.63703100 1.13568562 
0.79256394 0.64327482 1.15311124 
0.80234868 0.64948192 1.17059287 
0.81213342 0.65565255 1.18812990 
0.82191816 0.66178697 1.20572170 
0.83170290 0.66788543 1.22336767 
0.84148764 0.67394816 1.24106721 
0.85127238 0.67997542 1.25881972 
0.86105712 0.68596746 1.27662463 
0.87084186 0.69192452 1.29448136 
0.88062660 0.69784685 1.31238936 
0.89041134 0.70373470 1.33034806 
0.90019608 0.70958830 1.34835692 
0.90998082 0.71540791 1.36641539 
0.91976556 0.72119377 1.38452296 
0.92955030 0.72694612 1.40267910 
0.93933504 0.73266519 1.42088328 
0.94911978 0.73835125 1.43913502 
0.95890452 0.74400451 1.45743380 
0.96868926 0.74962523 1.47577913 
0.97847400 0.75521363 1.49417054 
0.98825874 0.76076997 1.51260754 
0.99804348 0.76629447 1.53108966 
1.00782822 0.77178736 1.54961645 
1.01761296 0.77724889 1.56818744 
1.02739770 0.78267929 1.58680219 
1.03718244 0.78807878 1.60546024 
1.04696718 0.79344759 1.62416118 
1.05675192 0.79878596 1.64290457 
1.06653666 0.80409412 1.66168998 
1.07632140 0.80937228 1.68051699 
1.08610614 0.81462068 1.69938521 
1.09589088 0.81983954 1.71829422 
1.10567562 0.82502908 1.73724362 
1.11546036 0.83018952 1.75623302 
1.12524510 0.83532108 1.77526204 
1.13502984 0.84042398 1.79433028 
1.14481458 0.84549844 1.81343739 
1.15459932 0.85054467 1.83258298 
1.16438406 0.85556289 1.85176669 
1.17416880 0.86055331 1.87098816 
1.18395354 0.86551614 1.89024703 
1.19373828 0.87045159 1.90954297 
1.20352302 0.87535986 1.92887561 
1.21330776 0.88024118 1.94824462 
1.22309250 0.88509573 1.96764968 
1.23287724 0.88992373 1.98709044 
1.24266198 0.89472537 2.00656658 
1.25244672 0.89950087 2.02607778 
1.26223146 0.90425041 2.04562373 
1.27201620 0.90897420 2.06520410 
1.28180094 0.91367243 2.08481861 
1.29158568 0.91834530 2.10446693 
1.30137042 0.92299300 2.12414878 
1.31115516 0.92761572 2.14386386 
1.32093990 0.93221366 2.16361187 
1.33072464 0.93678700 2.18339254 
1.34050938 0.94133593 2.20320557 
1.35029412 0.94586064 2.22305069 
1.36007886 0.95036130 2.24292762 
1.36986360 0.95483812 2.26283610 
1.37964834 0.95929126 2.28277585 
1.38943308 0.96372091 2.30274662 
1.39921782 0.96812724 2.32274813 
1.40900256 0.97251044 2.34278014 
1.41878730 0.97687068 2.36284239 
1.42857204 0.98120813 2.38293462 
1.43835678 0.98552297 2.40305660 
1.44814152 0.98981536 2.42320808 
1.45792626 0.99408549 2.44338882 
1.46771100 0.99833351 2.46359858 
1.47749574 1.00255960 2.48383713 
1.48728048 1.00676392 2.50410424 
1.49706522 1.01094663 2.52439968 
1.50684996 1.01510791 2.54472321 
1.51663470 1.01924790 2.56507464 
1.52641944 1.02336678 2.58545372 
1.53620418 1.02746469 2.60586025 
1.54598892 1.03154181 2.62629402 
1.55577366 1.03559828 2.64675480 
1.56555840 1.03963426 2.66724241 
1.57534314 1.04364990 2.68775661 
1.58512788 1.04764536 2.70829723 
1.59491262 1.05162079 2.72886405 
1.60469736 1.05557633 2.74945687 
1.61448210 1.05951213 2.77007551 
1.62426684 1.06342835 2.79071977 
1.63405158 1.06732513 2.81138945 
1.64383632 1.07120261 2.83208438 
1.65362106 1.07506094 2.85280436 
1.66340580 1.07890026 2.87354920 
1.67319054 1.08272070 2.89431874 
1.68297528 1.08652242 2.91511279 
1.69276002 1.09030554 2.93593117 
1.70254476 1.09407021 2.95677371 
1.71232950 1.09781655 2.97764023 
1.72211424 1.10154472 2.99853056 
1.73189898 1.10525483 3.01944455 
1.74168372 1.10894703 3.04038201 
1.75146846 1.11262143 3.06134278 
1.76125320 1.11627818 3.08232671 
1.77103794 1.11991741 3.10333363 
1.78082268 1.12353923 3.12436337 
1.79060742 1.12714378 3.14541580 
1.80039216 1.13073118 3.16649074 
1.81017690 1.13430156 3.18758805 
1.81996164 1.13785504 3.20870757 
1.82974638 1.14139174 3.22984916 
1.83953112 1.14491179 3.25101266 
1.84931586 1.14841530 3.27219793 
1.85910060 1.15190239 3.29340483 
1.86888534 1.15537319 3.31463320 
1.87867008 1.15882780 3.33588292 
1.88845482 1.16226635 3.35715384 
1.89823956 1.16568894 3.37844581 
1.90802430 1.16909570 3.39975871 
1.91780904 1.17248674 3.42109240 
1.92759378 1.17586216 3.44244675 
1.93737852 1.17922208 3.46382161 
1.94716326 1.18256661 3.48521687 
1.95694800 1.18589586 3.50663239 
1.96673274 1.18920993 3.52806805 
1.97651748 1.19250894 3.54952371 
1.98630222 1.19579299 3.57099925 
1.99608696 1.19906218 3.59249455 
2.00587170 1.20231661 3.61400948 
2.01565644 1.20555640 3.63554393 
2.02544118 1.20878165 3.65709777 
2.03522592 1.21199244 3.67867088 
2.04501066 1.21518890 3.70026316 
2.05479540 1.21837111 3.72187447 
2.06458014 1.22153918 3.74350470 
2.07436488 1.22469320 3.76515375 
2.08414962 1.22783327 3.78682150 
2.09393436 1.23095948 3.80850783 
2.10371910 1.23407194 3.83021264 
2.11350384 1.23717073 3.85193582 
2.12328858 1.24025595 3.87367726 
2.13307332 1.24332770 3.89543685 
2.14285806 1.24638606 3.91721448 
2.15264280 1.24943113 3.93901006 
2.16242754 1.25246300 3.96082347 
2.17221228 1.25548175 3.98265462 
2.18199702 1.25848748 4.00450340 
2.19178176 1.26148027 4.02636971 
2.20156650 1.26446021 4.04825346 
2.21135124 1.26742739 4.07015453 
2.22113598 1.27038190 4.09207285 
2.23092072 1.27332382 4.11400830 
2.24070546 1.27625322 4.13596079 
2.25049020 1.27917021 4.15793024 
2.26027494 1.28207486 4.17991653 
2.27005968 1.28496725 4.20191959 
2.27984442 1.28784746 4.22393931 
2.28962916 1.29071558 4.24597561 
2.29941390 1.29357169 4.26802840 
2.30919864 1.29641586 4.29009759 
2.31898338 1.29924817 4.31218308 
2.32876812 1.30206870 4.33428479 
2.33855286 1.30487754 4.35640264 
2.34833760 1.30767475 4.37853653 
2.35812234 1.31046041 4.40068639 
2.36790708 1.31323460 4.42285212 
2.37769182 1.31599740 4.44503364 
2.38747656 1.31874887 4.46723087 
2.39726130 1.32148909 4.48944373 
2.40704604 1.32421813 4.51167214 
2.41683078 1.32693607 4.53391600 
2.42661552 1.32964298 4.55617526 
2.43640026 1.33233892 4.57844982 
2.44618500 1.33502398 4.60073960 
2.45596974 1.33769821 4.62304453 
2.46575448 1.34036169 4.64536454 
2.47553922 1.34301449 4.66769954 
2.48532396 1.34565668 4.69004945 
2.49510870 1.34828831 4.71241422 
2.50489344 1.35090947 4.73479374 
2.51467818 1.35352022 4.75718797 
2.52446292 1.35612061 4.77959681 
2.53424766 1.35871073 4.80202021 
2.54403240 1.36129062 4.82445808 
2.55381714 1.36386037 4.84691035 
2.56360188 1.36642002 4.86937697 
2.57338662 1.36896965 4.89185784 
2.58317136 1.37150932 4.91435291 
2.59295610 1.37403908 4.93686211 
2.60274084 1.37655901 4.95938536 
2.61252558 1.37906916 4.98192261 
2.62231032 1.38156959 5.00447378 
2.63209506 1.38406036 5.02703880 
2.64187980 1.38654154 5.04961761 
2.65166454 1.38901317 5.07221015 
2.66144928 1.39147533 5.09481635 
2.67123402 1.39392807 5.11743614 
2.68101876 1.39637144 5.14006946 
2.69080350 1.39880550 5.16271625 
2.70058824 1.40123032 5.18537645 
2.71037298 1.40364594 5.20804999 
2.72015772 1.40605243 5.23073681 
2.72994246 1.40844984 5.25343684 
2.73972720 1.41083821 5.27615004 
2.74951194 1.41321762 5.29887634 
2.75929668 1.41558811 5.32161567 
2.76908142 1.41794973 5.34436798 
2.77886616 1.42030254 5.36713321 
2.78865090 1.42264660 5.38991131 
2.79843564 1.42498194 5.41270221 
2.80822038 1.42730864 5.43550585 
2.81800512 1.42962673 5.45832218 
2.82778986 1.43193627 5.48115115 
2.83757460 1.43423731 5.50399269 
2.84735934 1.43652991 5.52684675 
2.85714408 1.43881410 5.54971328 
2.86692882 1.44108994 5.57259221 
2.87671356 1.44335748 5.59548351 
2.88649830 1.44561677 5.61838710 
2.89628304 1.44786785 5.64130295 
2.90606778 1.45011078 5.66423099 
2.91585252 1.45234560 5.68717117 
2.92563726 1.45457236 5.71012344 
2.93542200 1.45679110 5.73308775 
2.94520674 1.45900188 5.75606404 
2.95499148 1.46120473 5.77905227 
2.96477622 1.46339971 5.80205239 
2.97456096 1.46558687 5.82506434 
2.98434570 1.46776623 5.84808807 
2.99413044 1.46993786 5.87112354 
3.00391518 1.47210179 5.89417069 
3.01369992 1.47425806 5.91722948 
3.02348466 1.47640674 5.94029985 
3.03326940 1.47854784 5.96338177 
3.04305414 1.48068143 5.98647517 
3.05283888 1.48280753 6.00958002 
3.06262362 1.48492620 6.03269626 
3.07240836 1.48703748 6.05582386 
3.08219310 1.48914140 6.07896276 
3.09197784 1.49123801 6.10211291 
3.10176258 1.49332736 6.12527428 
3.11154732 1.49540947 6.14844681 
3.12133206 1.49748440 6.17163046 
3.13111680 1.49955218 6.19482518 
3.14090154 1.50161284 6.21803094 
3.15068628 1.50366645 6.24124768 
3.16047102 1.50571302 6.26447537 
3.17025576 1.50775260 6.28771396 
3.18004050 1.50978523 6.31096340 
3.18982524 1.51181094 6.33422365 
3.19960998 1.51382979 6.35749467 
3.20939472 1.51584179 6.38077642 
3.21917946 1.51784699 6.40406886 
3.22896420 1.51984544 6.42737194 
3.23874894 1.52183715 6.45068562 
3.24853368 1.52382218 6.47400987 
3.25831842 1.52580056 6.49734463 
3.26810316 1.52777232 6.52068987 
3.27788790 1.52973750 6.54404555 
3.28767264 1.53169614 6.56741163 
3.29745738 1.53364827 6.59078806 
3.30724212 1.53559392 6.61417482 
3.31702686 1.53753314 6.63757185 
3.32681160 1.53946595 6.66097913 
3.33659634 1.54139239 6.68439661 
3.34638108 1.54331250 6.70782425 
3.35616582 1.54522630 6.73126201 
3.36595056 1.54713384 6.75470987 
3.37573530 1.54903515 6.77816777 
3.38552004 1.55093025 6.80163568 
3.39530478 1.55281918 6.82511357 
3.40508952 1.55470198 6.84860139 
3.41487426 1.55657867 6.87209911 
3.42465900 1.55844929 6.89560670 
3.43444374 1.56031388 6.91912411 
3.44422848 1.56217246 6.94265132 
3.45401322 1.56402506 6.96618828 
3.46379796 1.56587171 6.98973496 
3.47358270 1.56771246 7.01329132 
3.48336744 1.56954732 7.03685733 
3.49315218 1.57137632 7.06043296 
3.50293692 1.57319951 7.08401816 
3.51272166 1.57501691 7.10761291 
3.52250640 1.57682854 7.13121717 
3.53229114 1.57863444 7.15483091 
3.54207588 1.58043465 7.17845409 
3.55186062 1.58222917 7.20208667 
3.56164536 1.58401806 7.22572863 
3.57143010 1.58580133 7.24937994 
3.58121484 1.58757902 7.27304055 
3.59099958 1.58935114 7.29671044 
3.60078432 1.59111774 7.32038957 
3.61056906 1.59287884 7.34407791 
3.62035380 1.59463447 7.36777543 
3.63013854 1.59638465 7.39148210 
3.63992328 1.59812942 7.41519788 
3.64970802 1.59986879 7.43892275 
3.65949276 1.60160280 7.46265666 
3.66927750 1.60333148 7.48639960 
3.67906224 1.60505485 7.51015153 
3.68884698 1.60677293 7.53391241 
3.69863172 1.60848576 7.55768222 
3.70841646 1.61019336 7.58146093 
3.71820120 1.61189576 7.60524850 
3.72798594 1.61359298 7.62904492 
3.73777068 1.61528505 7.65285013 
3.74755542 1.61697199 7.67666413 
3.75734016 1.61865383 7.70048687 
3.76712490 1.62033060 7.72431833 
3.77690964 1.62200231 7.74815847 
3.78669438 1.62366900 7.77200728 
3.79647912 1.62533069 7.79586472 
3.80626386 1.62698740 7.81973075 
3.81604860 1.62863916 7.84360536 
3.82583334 1.63028600 7.86748852 
3.83561808 1.63192793 7.89138019 
3.84540282 1.63356498 7.91528035 
3.85518756 1.63519717 7.93918896 
3.86497230 1.63682453 7.96310602 
3.87475704 1.63844709 7.98703147 
3.88454178 1.64006485 8.01096530 
3.89432652 1.64167786 8.03490748 
3.90411126 1.64328612 8.05885799 
3.91389600 1.64488967 8.08281679 
3.92368074 1.64648853 8.10678385 
3.93346548 1.64808271 8.13075916 
3.94325022 1.64967225 8.15474269 
3.95303496 1.65125715 8.17873440 
3.96281970 1.65283745 8.20273428 
3.97260444 1.65441317 8.22674229 
3.98238918 1.65598433 8.25075842 
3.99217392 1.65755095 8.27478263 
4.00195866 1.65911305 8.29881489 
4.01174340 1.66067065 8.32285519 
4.02152814 1.66222378 8.34690350 
4.03131288 1.66377246 8.37095979 
4.04109762 1.66531670 8.39502404 
4.05088236 1.66685653 8.41909623 
4.06066710 1.66839196 8.44317632 
4.07045184 1.66992303 8.46726429 
4.08023658 1.67144974 8.49136012 
4.09002132 1.67297213 8.51546379 
4.09980606 1.67449020 8.53957526 
4.10959080 1.67600398 8.56369452 
4.11937554 1.67751349 8.58782154 
4.12916028 1.67901875 8.61195630 
4.13894502 1.68051978 8.63609878 
4.14872976 1.68201660 8.66024894 
4.15851450 1.68350923 8.68440677 
4.16829924 1.68499768 8.70857225 
4.17808398 1.68648198 8.73274534 
4.18786872 1.68796215 8.75692603 
4.19765346 1.68943820 8.78111429 
4.20743820 1.69091015 8.80531011 
4.21722294 1.69237802 8.82951345 
4.22700768 1.69384184 8.85372429 
4.23679242 1.69530161 8.87794262 
4.24657716 1.69675736 8.90216841 
4.25636190 1.69820911 8.92640164 
4.26614664 1.69965686 8.95064228 
4.27593138 1.70110065 8.97489032 
4.28571612 1.70254049 8.99914573 
4.29550086 1.70397640 9.02340849 
4.30528560 1.70540839 9.04767857 
4.31507034 1.70683648 9.07195596 
4.32485508 1.70826069 9.09624064 
4.33463982 1.70968104 9.12053258 
4.34442456 1.71109755 9.14483176 
4.35420930 1.71251022 9.16913816 
4.36399404 1.71391909 9.19345176 
4.37377878 1.71532415 9.21777254 
4.38356352 1.71672544 9.24210048 
4.39334826 1.71812297 9.26643555 
4.40313300 1.71951676 9.29077774 
4.41291774 1.72090681 9.31512703 
4.42270248 1.72229316 9.33948339 
4.43248722 1.72367581 9.36384680 
4.44227196 1.72505478 9.38821725 
4.45205670 1.72643009 9.41259471 
4.46184144 1.72780174 9.43697917 
4.47162618 1.72916977 9.46137060 
4.48141092 1.73053419 9.48576899 
4.49119566 1.73189500 9.51017431 
4.50098040 1.73325223 9.53458654 
4.51076514 1.73460589 9.55900567 
4.52054988 1.73595600 9.58343168 
4.53033462 1.73730257 9.60786454 
4.54011936 1.73864562 9.63230424 
4.54990410 1.73998516 9.65675076 
4.55968884 1.74132121 9.68120407 
4.56947358 1.74265378 9.70566417 
4.57925832 1.74398289 9.73013102 
4.58904306 1.74530855 9.75460462 
4.59882780 1.74663078 9.77908494 
4.60861254 1.74794959 9.80357197 
4.61839728 1.74926499 9.82806568 
4.62818202 1.75057701 9.85256606 
4.63796676 1.75188565 9.87707308 
4.64775150 1.75319094 9.90158674 
4.65753624 1.75449287 9.92610701 
4.66732098 1.75579148 9.95063388 
4.67710572 1.75708676 9.97516732 
4.68689046 1.75837875 9.99970732 
4.69667520 1.75966744 10.02425386 
4.70645994 1.76095285 10.04880692 
4.71624468 1.76223501 10.07336649 
4.72602942 1.76351391 10.09793254 
4.73581416 1.76478958 10.12250507 
4.74559890 1.76606203 10.14708404 
4.75538364 1.76733127 10.17166945 
4.76516838 1.76859731 10.19626128 
4.77495312 1.76986017 10.22085951 
4.78473786 1.77111986 10.24546412 
4.79452260 1.77237640 10.27007510 
4.80430734 1.77362979 10.29469243 
4.81409208 1.77488006 10.31931609 
4.82387682 1.77612721 10.34394607 
4.83366156 1.77737125 10.36858234 
4.84344630 1.77861220 10.39322490 
4.85323104 1.77985008 10.41787372 
4.86301578 1.78108489 10.44252879 
4.87280052 1.78231664 10.46719009 
4.88258526 1.78354535 10.49185761 
4.89237000 1.78477104 10.51653133 
4.90215474 1.78599371 10.54121123 
4.91193948 1.78721337 10.56589730 
4.92172422 1.78843005 10.59058952 
4.93150896 1.78964374 10.61528787 
4.94129370 1.79085446 10.63999235 
4.95107844 1.79206223 10.66470293 
4.96086318 1.79326706 10.68941959 
4.97064792 1.79446895 10.71414233 
4.98043266 1.79566793 10.73887113 
4.99021740 1.79686399 10.76360596 
5.00000214 1.79805716 10.78834682 
5.00978688 1.79924745 10.81309369 
5.01957162 1.80043485 10.83784655 
5.02935636 1.80161940 10.86260540 
5.03914110 1.80280110 10.88737020 
5.04892584 1.80397995 10.91214096 
5.05871058 1.80515598 10.93691765 
5.06849532 1.80632919 10.96170025 
5.07828006 1.80749960 10.98648876 
5.08806480 1.80866721 11.01128316 
5.09784954 1.80983203 11.03608344 
5.10763428 1.81099409 11.06088957 
5.11741902 1.81215338 11.08570154 
5.12720376 1.81330992 11.11051935 
5.13698850 1.81446372 11.13534297 
5.14677324 1.81561479 11.16017239 
5.15655798 1.81676314 11.18500759 
5.16634272 1.81790878 11.20984857 
5.17612746 1.81905172 11.23469530 
5.18591220 1.82019198 11.25954778 
5.19569694 1.82132956 11.28440599 
5.20548168 1.82246447 11.30926990 
5.21526642 1.82359673 11.33413952 
5.22505116 1.82472634 11.35901483 
5.23483590 1.82585332 11.38389581 
5.24462064 1.82697767 11.40878245 
5.25440538 1.82809940 11.43367473 
5.26419012 1.82921853 11.45857264 
5.27397486 1.83033506 11.48347617 
5.28375960 1.83144901 11.50838530 
5.29354434 1.83256038 11.53330002 
5.30332908 1.83366919 11.55822032 
5.31311382 1.83477544 11.58314618 
5.32289856 1.83587914 11.60807758 
5.33268330 1.83698031 11.63301453 
5.34246804 1.83807895 11.65795699 
5.35225278 1.83917507 11.68290497 
5.36203752 1.84026869 11.70785844 
5.37182226 1.84135980 11.73281739 
5.38160700 1.84244843 11.75778181 
5.39139174 1.84353458 11.78275169 
5.40117648 1.84461826 11.80772701 
5.41096122 1.84569948 11.83270776 
5.42074596 1.84677824 11.85769393 
5.43053070 1.84785456 11.88268550 
5.44031544 1.84892845 11.90768247 
5.45010018 1.84999992 11.93268481 
5.45988492 1.85106897 11.95769252 
