# ISAAC_Ks
16184.0	0.0
16186.0	0.0015
16189.0	0.0028
16192.0	0.0036
16194.0	0.0037
16197.0	0.0034
16200.0	0.0032
16202.0	0.0033
16205.0	0.0035
16207.0	0.0036
16210.0	0.0034
16213.0	0.003
16215.0	0.0024
16218.0	0.0016
16221.0	0.0003
16223.0	0.0
16226.0	0.0
16228.0	0.0
16231.0	0.0
16234.0	0.0
16236.0	0.0006
16239.0	0.0011
16242.0	0.0011
16244.0	0.0011
16247.0	0.0014
16250.0	0.0016
16252.0	0.0017
16255.0	0.0018
16258.0	0.0018
16260.0	0.0019
19751.0	0.0078
19755.0	0.0074
19759.0	0.0073
19763.0	0.0077
19767.0	0.0082
19771.0	0.0087
19775.0	0.0087
19778.0	0.0086
19782.0	0.0085
19786.0	0.0086
19790.0	0.0088
19794.0	0.0088
19798.0	0.0088
19802.0	0.0087
19806.0	0.0088
19810.0	0.0093
19814.0	0.0099
19818.0	0.0107
19822.0	0.0116
19826.0	0.0126
19829.0	0.0135
19833.0	0.0143
19837.0	0.0148
19841.0	0.0151
19845.0	0.0154
19849.0	0.016
19853.0	0.0166
19857.0	0.0173
19861.0	0.018
19865.0	0.0187
19869.0	0.0193
19873.0	0.0198
19877.0	0.0201
19881.0	0.0202
19885.0	0.0202
19889.0	0.0203
19893.0	0.0207
19897.0	0.0213
19900.0	0.022
19904.0	0.0227
19908.0	0.0235
19912.0	0.0245
19916.0	0.0256
19920.0	0.0267
19924.0	0.0276
19928.0	0.0285
19932.0	0.0295
19936.0	0.0307
19940.0	0.0319
19944.0	0.0331
19948.0	0.034
19952.0	0.0349
19956.0	0.0357
19960.0	0.0369
19964.0	0.0382
19968.0	0.0396
19972.0	0.0411
19976.0	0.0427
19980.0	0.0446
19984.0	0.0468
19988.0	0.049
19992.0	0.0509
19996.0	0.0525
20000.0	0.054
20004.0	0.0555
20008.0	0.0573
20012.0	0.0592
20016.0	0.0611
20020.0	0.063
20024.0	0.0651
20028.0	0.0676
20032.0	0.0704
20036.0	0.0735
20040.0	0.0765
20044.0	0.0795
20048.0	0.0824
20052.0	0.0854
20056.0	0.0885
20060.0	0.0916
20064.0	0.0949
20068.0	0.0984
20072.0	0.1019
20076.0	0.1056
20080.0	0.1094
20084.0	0.1135
20088.0	0.1181
20092.0	0.1233
20096.0	0.1287
20101.0	0.134
20105.0	0.139
20109.0	0.1437
20113.0	0.1486
20117.0	0.1542
20121.0	0.1604
20125.0	0.1668
20129.0	0.1733
20133.0	0.1796
20137.0	0.1861
20141.0	0.1929
20145.0	0.1999
20149.0	0.2071
20153.0	0.2146
20157.0	0.2226
20161.0	0.2311
20165.0	0.2399
20169.0	0.2486
20173.0	0.257
20178.0	0.2653
20182.0	0.2738
20186.0	0.283
20190.0	0.2927
20194.0	0.3023
20198.0	0.3118
20202.0	0.3212
20206.0	0.3307
20210.0	0.3408
20214.0	0.3511
20218.0	0.3615
20222.0	0.3721
20227.0	0.3828
20231.0	0.3935
20235.0	0.404
20239.0	0.4144
20243.0	0.4248
20247.0	0.4356
20251.0	0.4471
20255.0	0.4586
20259.0	0.4699
20263.0	0.4807
20268.0	0.4912
20272.0	0.502
20276.0	0.5131
20280.0	0.5241
20284.0	0.5347
20288.0	0.545
20292.0	0.5551
20296.0	0.5652
20300.0	0.575
20305.0	0.584
20309.0	0.5925
20313.0	0.6009
20317.0	0.6096
20321.0	0.6184
20325.0	0.6269
20329.0	0.6346
20333.0	0.642
20338.0	0.6497
20342.0	0.6575
20346.0	0.665
20350.0	0.6717
20354.0	0.6775
20358.0	0.683
20362.0	0.6887
20367.0	0.6944
20371.0	0.6999
20375.0	0.7049
20379.0	0.7095
20383.0	0.7144
20387.0	0.7197
20392.0	0.7247
20396.0	0.7291
20400.0	0.733
20404.0	0.7367
20408.0	0.7406
20412.0	0.7443
20416.0	0.7473
20421.0	0.7497
20425.0	0.7523
20429.0	0.755
20433.0	0.7579
20437.0	0.7604
20442.0	0.7618
20446.0	0.7631
20450.0	0.7649
20454.0	0.7673
20458.0	0.7701
20462.0	0.7725
20467.0	0.7742
20471.0	0.7758
20475.0	0.7776
20479.0	0.7794
20483.0	0.7808
20488.0	0.7818
20492.0	0.7827
20496.0	0.784
20500.0	0.786
20504.0	0.7878
20509.0	0.7891
20513.0	0.7901
20517.0	0.791
20521.0	0.7924
20525.0	0.7938
20530.0	0.7945
20534.0	0.7947
20538.0	0.795
20542.0	0.7958
20547.0	0.7974
20551.0	0.7991
20555.0	0.8004
20559.0	0.8013
20563.0	0.8025
20568.0	0.8039
20572.0	0.8052
20576.0	0.8063
20580.0	0.8069
20585.0	0.8077
20589.0	0.809
20593.0	0.8104
20597.0	0.8114
20602.0	0.812
20606.0	0.8123
20610.0	0.813
20614.0	0.8141
20619.0	0.815
20623.0	0.8155
20627.0	0.8159
20631.0	0.8164
20636.0	0.8176
20640.0	0.8191
20644.0	0.8203
20648.0	0.8213
20653.0	0.8227
20657.0	0.8241
20661.0	0.8255
20665.0	0.8264
20670.0	0.8264
20674.0	0.8265
20678.0	0.8276
20683.0	0.8296
20687.0	0.8319
20691.0	0.8335
20695.0	0.8342
20700.0	0.8348
20704.0	0.836
20708.0	0.8375
20713.0	0.8389
20717.0	0.8399
20721.0	0.8406
20725.0	0.8419
20730.0	0.8436
20734.0	0.8449
20738.0	0.8454
20743.0	0.8453
20747.0	0.8452
20751.0	0.846
20756.0	0.8475
20760.0	0.8488
20764.0	0.8498
20768.0	0.8506
20773.0	0.8512
20777.0	0.8519
20781.0	0.8524
20786.0	0.8524
20790.0	0.8525
20794.0	0.8531
20799.0	0.8541
20803.0	0.8551
20807.0	0.8554
20812.0	0.8551
20816.0	0.8552
20820.0	0.8561
20825.0	0.8576
20829.0	0.8589
20833.0	0.8597
20838.0	0.8598
20842.0	0.8601
20846.0	0.8609
20851.0	0.8614
20855.0	0.8615
20859.0	0.8613
20864.0	0.8612
20868.0	0.8616
20872.0	0.8623
20877.0	0.8625
20881.0	0.8623
20886.0	0.8621
20890.0	0.8622
20894.0	0.8628
20899.0	0.8632
20903.0	0.863
20907.0	0.8625
20912.0	0.8626
20916.0	0.8631
20921.0	0.8641
20925.0	0.8648
20929.0	0.8647
20934.0	0.8645
20938.0	0.8645
20942.0	0.8647
20947.0	0.8648
20951.0	0.8648
20956.0	0.8647
20960.0	0.8651
20964.0	0.8658
20969.0	0.8663
20973.0	0.8662
20978.0	0.8659
20982.0	0.8657
20986.0	0.8659
20991.0	0.8662
20995.0	0.8658
21000.0	0.8649
21004.0	0.8642
21008.0	0.8641
21013.0	0.8649
21017.0	0.8657
21022.0	0.8659
21026.0	0.8659
21030.0	0.866
21035.0	0.8663
21039.0	0.8666
21044.0	0.8663
21048.0	0.8653
21053.0	0.8645
21057.0	0.8646
21061.0	0.865
21066.0	0.8652
21070.0	0.8648
21075.0	0.8638
21079.0	0.8633
21084.0	0.8636
21088.0	0.8638
21093.0	0.8637
21097.0	0.863
21101.0	0.8623
21106.0	0.8624
21110.0	0.8631
21115.0	0.8636
21119.0	0.8636
21124.0	0.8631
21128.0	0.8626
21133.0	0.8627
21137.0	0.863
21142.0	0.863
21146.0	0.8629
21151.0	0.8629
21155.0	0.863
21160.0	0.8631
21164.0	0.863
21169.0	0.8624
21173.0	0.8619
21177.0	0.8619
21182.0	0.8621
21186.0	0.8621
21191.0	0.8619
21195.0	0.8613
21200.0	0.8612
21204.0	0.8615
21209.0	0.8617
21213.0	0.8616
21218.0	0.8613
21222.0	0.861
21227.0	0.8613
21231.0	0.8619
21236.0	0.8622
21240.0	0.8622
21245.0	0.8623
21249.0	0.8626
21254.0	0.8634
21259.0	0.8639
21263.0	0.8638
21268.0	0.8632
21272.0	0.8626
21277.0	0.8623
21281.0	0.8623
21286.0	0.8622
21290.0	0.862
21295.0	0.8623
21299.0	0.8631
21304.0	0.8639
21308.0	0.8645
21313.0	0.8646
21317.0	0.8643
21322.0	0.8645
21327.0	0.8651
21331.0	0.8655
21336.0	0.8655
21340.0	0.8651
21345.0	0.8648
21349.0	0.8653
21354.0	0.8662
21358.0	0.8669
21363.0	0.8673
21368.0	0.8675
21372.0	0.868
21377.0	0.8689
21381.0	0.8698
21386.0	0.87
21390.0	0.87
21395.0	0.8702
21400.0	0.8707
21404.0	0.8715
21409.0	0.8719
21413.0	0.8718
21418.0	0.8718
21422.0	0.8719
21427.0	0.872
21432.0	0.8717
21436.0	0.8708
21441.0	0.8698
21445.0	0.8696
21450.0	0.8704
21455.0	0.8716
21459.0	0.8728
21464.0	0.8734
21468.0	0.8738
21473.0	0.8744
21478.0	0.8751
21482.0	0.8754
21487.0	0.8753
21492.0	0.8752
21496.0	0.8753
21501.0	0.876
21505.0	0.8767
21510.0	0.8769
21515.0	0.8768
21519.0	0.8769
21524.0	0.8774
21529.0	0.8781
21533.0	0.8786
21538.0	0.8786
21542.0	0.8787
21547.0	0.8792
21552.0	0.8797
21556.0	0.8801
21561.0	0.8801
21566.0	0.8798
21570.0	0.8801
21575.0	0.8809
21580.0	0.8815
21584.0	0.8817
21589.0	0.8814
21594.0	0.8809
21598.0	0.8808
21603.0	0.8811
21608.0	0.8811
21612.0	0.881
21617.0	0.8808
21622.0	0.8807
21626.0	0.8812
21631.0	0.8816
21636.0	0.8814
21640.0	0.881
21645.0	0.8807
21650.0	0.8806
21654.0	0.8808
21659.0	0.8808
21664.0	0.8806
21668.0	0.8806
21673.0	0.881
21678.0	0.8814
21683.0	0.8816
21687.0	0.8812
21692.0	0.8805
21697.0	0.8801
21701.0	0.8801
21706.0	0.88
21711.0	0.8795
